Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00     675/1956        arti::EntropyMeasure<arti::MatchOutcome> arti::Classifier<std::pair<std::string, arti::Piece>, AnnotatedData, arti::MatchOutcome, int>::subset_entropy_of<std::_Fwd_list_iterator<AnnotatedData> >(std::pair<std::string, arti::Piece> const&, std::_Fwd_list_iterator<AnnotatedData>, std::_Fwd_list_iterator<AnnotatedData>) [6]
                0.00    0.00    1281/1956        arti::EntropyMeasure<arti::MatchOutcome> arti::Classifier<std::pair<std::string, arti::Piece>, AnnotatedData, arti::MatchOutcome, int>::entropy_of<std::_List_iterator<AnnotatedData> >(std::_List_iterator<AnnotatedData>, std::_List_iterator<AnnotatedData>) [20]
[536]    0.0    0.00    0.00    1956         arti::EntropyMeasure<arti::MatchOutcome>::EntropyMeasure() [536]
                0.00    0.00    1956/1956        std::map<arti::MatchOutcome, int, std::less<arti::MatchOutcome>, std::allocator<std::pair<arti::MatchOutcome const, int> > >::map() [539]
-----------------------------------------------
                0.00    0.00    1956/1956        std::allocator<std::_Rb_tree_node<std::pair<arti::MatchOutcome const, int> > >::allocator() [538]
[537]    0.0    0.00    0.00    1956         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<arti::MatchOutcome const, int> > >::new_allocator() [537]
-----------------------------------------------
                0.00    0.00    1956/1956        std::_Rb_tree<arti::MatchOutcome, std::pair<arti::MatchOutcome const, int>, std::_Select1st<std::pair<arti::MatchOutcome const, int> >, std::less<arti::MatchOutcome>, std::allocator<std::pair<arti::MatchOutcome const, int> > >::_Rb_tree_impl<std::less<arti::MatchOutcome>, true>::_Rb_tree_impl() [540]
[538]    0.0    0.00    0.00    1956         std::allocator<std::_Rb_tree_node<std::pair<arti::MatchOutcome const, int> > >::allocator() [538]
                0.00    0.00    1956/1956        __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<arti::MatchOutcome const, int> > >::new_allocator() [537]
-----------------------------------------------
                0.00    0.00    1956/1956        arti::EntropyMeasure<arti::MatchOutcome>::EntropyMeasure() [536]
[539]    0.0    0.00    0.00    1956         std::map<arti::MatchOutcome, int, std::less<arti::MatchOutcome>, std::allocator<std::pair<arti::MatchOutcome const, int> > >::map() [539]
                0.00    0.00    1956/1956        std::_Rb_tree<arti::MatchOutcome, std::pair<arti::MatchOutcome const, int>, std::_Select1st<std::pair<arti::MatchOutcome const, int> >, std::less<arti::MatchOutcome>, std::allocator<std::pair<arti::MatchOutcome const, int> > >::_Rb_tree() [541]
-----------------------------------------------
                0.00    0.00    1956/1956        std::_Rb_tree<arti::MatchOutcome, std::pair<arti::MatchOutcome const, int>, std::_Select1st<std::pair<arti::MatchOutcome const, int> >, std::less<arti::MatchOutcome>, std::allocator<std::pair<arti::MatchOutcome const, int> > >::_Rb_tree() [541]
[540]    0.0    0.00    0.00    1956         std::_Rb_tree<arti::MatchOutcome, std::pair<arti::MatchOutcome const, int>, std::_Select1st<std::pair<arti::MatchOutcome const, int> >, std::less<arti::MatchOutcome>, std::allocator<std::pair<arti::MatchOutcome const, int> > >::_Rb_tree_impl<std::less<arti::MatchOutcome>, true>::_Rb_tree_impl() [540]
                0.00    0.00    1956/1956        std::allocator<std::_Rb_tree_node<std::pair<arti::MatchOutcome const, int> > >::allocator() [538]
                0.00    0.00    1956/3078        std::_Rb_tree<arti::MatchOutcome, std::pair<arti::MatchOutcome const, int>, std::_Select1st<std::pair<arti::MatchOutcome const, int> >, std::less<arti::MatchOutcome>, std::allocator<std::pair<arti::MatchOutcome const, int> > >::_Rb_tree_impl<std::less<arti::MatchOutcome>, true>::_M_initialize() [526]
-----------------------------------------------
                0.00    0.00    1956/1956        std::map<arti::MatchOutcome, int, std::less<arti::MatchOutcome>, std::allocator<std::pair<arti::MatchOutcome const, int> > >::map() [539]
[541]    0.0    0.00    0.00    1956         std::_Rb_tree<arti::MatchOutcome, std::pair<arti::MatchOutcome const, int>, std::_Select1st<std::pair<arti::MatchOutcome const, int> >, std::less<arti::MatchOutcome>, std::allocator<std::pair<arti::MatchOutcome const, int> > >::_Rb_tree() [541]
                0.00    0.00    1956/1956        std::_Rb_tree<arti::MatchOutcome, std::pair<arti::MatchOutcome const, int>, std::_Select1st<std::pair<arti::MatchOutcome const, int> >, std::less<arti::MatchOutcome>, std::allocator<std::pair<arti::MatchOutcome const, int> > >::_Rb_tree_impl<std::less<arti::MatchOutcome>, true>::_Rb_tree_impl() [540]
-----------------------------------------------
                0.00    0.00     183/1909        std::_Rb_tree<int, std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > >, std::_Select1st<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > >, std::less<int>, std::allocator<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > >, int const&) [265]
                0.00    0.00    1726/1909        std::_Rb_tree<arti::MatchOutcome, std::pair<arti::MatchOutcome const, int>, std::_Select1st<std::pair<arti::MatchOutcome const, int> >, std::less<arti::MatchOutcome>, std::allocator<std::pair<arti::MatchOutcome const, int> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<arti::MatchOutcome const, int> >, arti::MatchOutcome const&) [259]
[542]    0.0    0.00    0.00    1909         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&, void>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&) [542]
                0.00    0.00    3818/6082        std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [482]
-----------------------------------------------
                0.00    0.00       1/1875        AnnotatedEntropy::doRun() [2]
                0.00    0.00     374/1875        void std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >::emplace_front<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >(std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >&&) [324]
                0.00    0.00     748/1875        void std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >::sort<bool (*)(std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > const&, std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > const&)>(bool (*)(std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > const&, std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > const&)) [349]
                0.00    0.00     752/1875        void std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >::merge<bool (*)(std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > const&, std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > const&)>(std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >&&, bool (*)(std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > const&, std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > const&)) [643]
[543]    0.0    0.00    0.00    1875         std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >::begin() [543]
                0.00    0.00    1875/3002        std::_List_iterator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >::_List_iterator(std::__detail::_List_node_base*) [528]
-----------------------------------------------
                0.00    0.00    1870/1870        std::ostream& arti::operator<< <arti::MatchOutcome>(std::ostream&, arti::EntropyMeasure<arti::MatchOutcome> const&) [648]
[544]    0.0    0.00    0.00    1870         arti::EntropyMeasure<arti::MatchOutcome>::counts() const [544]
-----------------------------------------------
                0.00    0.00     374/1870        _ZN9__gnu_cxx13new_allocatorISt10_List_nodeISt4pairIS2_ISsN4arti5PieceEENS3_14EntropyMeasureINS3_12MatchOutcomeEEEEEE9constructISA_IS9_EEEvPT_DpOT0_ [323]
                0.00    0.00     374/1870        std::_List_node<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >::_List_node<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >(std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >&&) [327]
                0.00    0.00     374/1870        void std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >::emplace_front<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >(std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >&&) [324]
                0.00    0.00     374/1870        std::_List_node<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >* std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >::_M_create_node<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >(std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >&&) [325]
                0.00    0.00     374/1870        void std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >::_M_insert<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >(std::_List_iterator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >, std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >&&) [326]
[545]    0.0    0.00    0.00    1870         std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >&& std::forward<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >(std::remove_reference<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >::type&) [545]
-----------------------------------------------
                0.00    0.00     374/1797        std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >::splice(std::_List_iterator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >, std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >&&, std::_List_iterator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >) [659]
                0.00    0.00    1423/1797        void std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >::merge<bool (*)(std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > const&, std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > const&)>(std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >&&, bool (*)(std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > const&, std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > const&)) [643]
[546]    0.0    0.00    0.00    1797         std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >::_M_transfer(std::_List_iterator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >, std::_List_iterator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >, std::_List_iterator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >) [546]
-----------------------------------------------
                0.00    0.00     144/1728        std::_Rb_tree_iterator<arti::Square> std::_Rb_tree<arti::Square, arti::Square, std::_Identity<arti::Square>, std::less<arti::Square>, std::allocator<arti::Square> >::_M_insert_<arti::Square const&>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, arti::Square const&) [291]
                0.00    0.00     144/1728        std::pair<std::_Rb_tree_iterator<arti::Square>, bool> std::_Rb_tree<arti::Square, arti::Square, std::_Identity<arti::Square>, std::less<arti::Square>, std::allocator<arti::Square> >::_M_insert_unique<arti::Square const&>(arti::Square const&) [266]
                0.00    0.00     288/1728        _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeIN4arti6SquareEEE9constructIS4_IRKS3_EEEvPT_DpOT0_ [335]
                0.00    0.00     288/1728        std::_Rb_tree_node<arti::Square>::_Rb_tree_node<arti::Square const&>(arti::Square const&) [350]
                0.00    0.00     288/1728        _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeIN4arti6SquareEEEE12_S_constructIS3_IRKS2_EEENSt9enable_ifIXsrNS5_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS4_PSB_DpOSC_ [336]
                0.00    0.00     288/1728        _ZNSt16allocator_traitsISaISt13_Rb_tree_nodeIN4arti6SquareEEEE9constructIS3_IRKS2_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS4_PT_DpOS9_ [337]
                0.00    0.00     288/1728        std::_Rb_tree_node<arti::Square>* std::_Rb_tree<arti::Square, arti::Square, std::_Identity<arti::Square>, std::less<arti::Square>, std::allocator<arti::Square> >::_M_create_node<arti::Square const&>(arti::Square const&) [296]
[547]    0.0    0.00    0.00    1728         arti::Square const& std::forward<arti::Square const&>(std::remove_reference<arti::Square const&>::type&) [547]
-----------------------------------------------
                0.00    0.00       1/1721        FeatLexerNew [831]
                0.00    0.00     860/1721        mTokens(FeatLexer_Ctx_struct*) [1123]
                0.00    0.00     860/1721        nextToken [3466]
[548]    0.0    0.00    0.00    1721         FeatLexerNewSSD [548]
-----------------------------------------------
                0.00    0.00    1674/1674        std::_Rb_tree<int, std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > >, std::_Select1st<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > >, std::less<int>, std::allocator<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > > >::_S_key(std::_Rb_tree_node_base const*) [320]
[549]    0.0    0.00    0.00    1674         std::_Rb_tree<int, std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > >, std::_Select1st<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > >, std::less<int>, std::allocator<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > > >::_S_value(std::_Rb_tree_node_base const*) [549]
-----------------------------------------------
                0.00    0.00     374/1655        arti::EntropyMeasure<arti::MatchOutcome> arti::Classifier<std::pair<std::string, arti::Piece>, AnnotatedData, arti::MatchOutcome, int>::subset_entropy_of<std::_Fwd_list_iterator<AnnotatedData> >(std::pair<std::string, arti::Piece> const&, std::_Fwd_list_iterator<AnnotatedData>, std::_Fwd_list_iterator<AnnotatedData>) [6]
                0.00    0.00    1281/1655        arti::EntropyMeasure<arti::MatchOutcome> arti::Classifier<std::pair<std::string, arti::Piece>, AnnotatedData, arti::MatchOutcome, int>::entropy_of<std::_List_iterator<AnnotatedData> >(std::_List_iterator<AnnotatedData>, std::_List_iterator<AnnotatedData>) [20]
[550]    0.0    0.00    0.00    1655         arti::EntropyMeasure<arti::MatchOutcome>::set_value(float) [550]
-----------------------------------------------
                0.00    0.00    1655/1655        arti::EntropyMeasure<arti::MatchOutcome> arti::Classifier<std::pair<std::string, arti::Piece>, AnnotatedData, arti::MatchOutcome, int>::subset_entropy_of<std::_Fwd_list_iterator<AnnotatedData> >(std::pair<std::string, arti::Piece> const&, std::_Fwd_list_iterator<AnnotatedData>, std::_Fwd_list_iterator<AnnotatedData>) [6]
[551]    0.0    0.00    0.00    1655         std::_Rb_tree_iterator<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > >::operator!=(std::_Rb_tree_iterator<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > > const&) const [551]
-----------------------------------------------
                0.00    0.00     374/1655        arti::EntropyMeasure<arti::MatchOutcome>::dominant() const [651]
                0.00    0.00    1281/1655        arti::EntropyMeasure<arti::MatchOutcome> arti::Classifier<std::pair<std::string, arti::Piece>, AnnotatedData, arti::MatchOutcome, int>::entropy_of<std::_List_iterator<AnnotatedData> >(std::_List_iterator<AnnotatedData>, std::_List_iterator<AnnotatedData>) [20]
[552]    0.0    0.00    0.00    1655         std::map<arti::MatchOutcome, int, std::less<arti::MatchOutcome>, std::allocator<std::pair<arti::MatchOutcome const, int> > >::size() const [552]
                0.00    0.00    1655/4754        std::_Rb_tree<arti::MatchOutcome, std::pair<arti::MatchOutcome const, int>, std::_Select1st<std::pair<arti::MatchOutcome const, int> >, std::less<arti::MatchOutcome>, std::allocator<std::pair<arti::MatchOutcome const, int> > >::size() const [508]
-----------------------------------------------
                0.00    0.00    1655/1655        std::_Rb_tree<arti::MatchOutcome, std::pair<arti::MatchOutcome const, int>, std::_Select1st<std::pair<arti::MatchOutcome const, int> >, std::less<arti::MatchOutcome>, std::allocator<std::pair<arti::MatchOutcome const, int> > >::_M_get_insert_unique_pos(arti::MatchOutcome const&) [267]
[553]    0.0    0.00    0.00    1655         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<arti::MatchOutcome const, int> >*&, std::_Rb_tree_node<std::pair<arti::MatchOutcome const, int> >*&, void>(std::_Rb_tree_node<std::pair<arti::MatchOutcome const, int> >*&, std::_Rb_tree_node<std::pair<arti::MatchOutcome const, int> >*&) [553]
                0.00    0.00    3310/3310        std::_Rb_tree_node<std::pair<arti::MatchOutcome const, int> >*& std::forward<std::_Rb_tree_node<std::pair<arti::MatchOutcome const, int> >*&>(std::remove_reference<std::_Rb_tree_node<std::pair<arti::MatchOutcome const, int> >*&>::type&) [518]
-----------------------------------------------
                0.00    0.00    1582/1582        std::allocator<std::_List_node<AnnotatedData> >::allocator() [559]
[554]    0.0    0.00    0.00    1582         __gnu_cxx::new_allocator<std::_List_node<AnnotatedData> >::new_allocator() [554]
-----------------------------------------------
                0.00    0.00    1582/1582        std::allocator<std::_List_node<AnnotatedData> >::~allocator() [560]
[555]    0.0    0.00    0.00    1582         __gnu_cxx::new_allocator<std::_List_node<AnnotatedData> >::~new_allocator() [555]
-----------------------------------------------
                0.00    0.00    1582/1582        std::_Rb_tree<int, std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > >, std::_Select1st<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > >, std::less<int>, std::allocator<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > > >::_M_put_node(std::_Rb_tree_node<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > >*) [576]
[556]    0.0    0.00    0.00    1582         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > > >::deallocate(std::_Rb_tree_node<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > >*, unsigned int) [556]
-----------------------------------------------
                0.00    0.00    1582/1582        std::_Rb_tree<int, std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > >, std::_Select1st<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > >, std::less<int>, std::allocator<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > > >::_M_get_node() [575]
[557]    0.0    0.00    0.00    1582         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > > >::allocate(unsigned int, void const*) [557]
                0.00    0.00    1582/1582        __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > > >::max_size() const [558]
-----------------------------------------------
                0.00    0.00    1582/1582        __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > > >::allocate(unsigned int, void const*) [557]
[558]    0.0    0.00    0.00    1582         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > > >::max_size() const [558]
-----------------------------------------------
                0.00    0.00    1582/1582        std::_List_base<AnnotatedData, std::allocator<AnnotatedData> >::_List_impl::_List_impl() [561]
[559]    0.0    0.00    0.00    1582         std::allocator<std::_List_node<AnnotatedData> >::allocator() [559]
                0.00    0.00    1582/1582        __gnu_cxx::new_allocator<std::_List_node<AnnotatedData> >::new_allocator() [554]
-----------------------------------------------
                0.00    0.00    1582/1582        std::_List_base<AnnotatedData, std::allocator<AnnotatedData> >::_List_impl::~_List_impl() [562]
[560]    0.0    0.00    0.00    1582         std::allocator<std::_List_node<AnnotatedData> >::~allocator() [560]
                0.00    0.00    1582/1582        __gnu_cxx::new_allocator<std::_List_node<AnnotatedData> >::~new_allocator() [555]
-----------------------------------------------
                0.00    0.00    1582/1582        std::_List_base<AnnotatedData, std::allocator<AnnotatedData> >::_List_base() [564]
[561]    0.0    0.00    0.00    1582         std::_List_base<AnnotatedData, std::allocator<AnnotatedData> >::_List_impl::_List_impl() [561]
                0.00    0.00    1582/1582        std::allocator<std::_List_node<AnnotatedData> >::allocator() [559]
-----------------------------------------------
                0.00    0.00    1582/1582        std::_List_base<AnnotatedData, std::allocator<AnnotatedData> >::~_List_base() [63]
[562]    0.0    0.00    0.00    1582         std::_List_base<AnnotatedData, std::allocator<AnnotatedData> >::_List_impl::~_List_impl() [562]
                0.00    0.00    1582/1582        std::allocator<std::_List_node<AnnotatedData> >::~allocator() [560]
-----------------------------------------------
                0.00    0.00    1582/1582        std::_List_base<AnnotatedData, std::allocator<AnnotatedData> >::_List_base() [564]
[563]    0.0    0.00    0.00    1582         std::_List_base<AnnotatedData, std::allocator<AnnotatedData> >::_M_init() [563]
-----------------------------------------------
                0.00    0.00    1582/1582        std::list<AnnotatedData, std::allocator<AnnotatedData> >::list() [570]
[564]    0.0    0.00    0.00    1582         std::_List_base<AnnotatedData, std::allocator<AnnotatedData> >::_List_base() [564]
                0.00    0.00    1582/1582        std::_List_base<AnnotatedData, std::allocator<AnnotatedData> >::_List_impl::_List_impl() [561]
                0.00    0.00    1582/1582        std::_List_base<AnnotatedData, std::allocator<AnnotatedData> >::_M_init() [563]
-----------------------------------------------
                0.00    0.00    1582/1582        std::_Tuple_impl<0u, int const&>::_Tuple_impl(std::_Tuple_impl<0u, int const&>&&) [566]
[565]    0.0    0.00    0.00    1582         std::_Tuple_impl<0u, int const&>::_M_tail(std::_Tuple_impl<0u, int const&>&) [565]
-----------------------------------------------
                0.00    0.00    1582/1582        std::tuple<int const&>::tuple(std::tuple<int const&>&&) [573]
[566]    0.0    0.00    0.00    1582         std::_Tuple_impl<0u, int const&>::_Tuple_impl(std::_Tuple_impl<0u, int const&>&&) [566]
                0.00    0.00    1582/1582        std::_Tuple_impl<0u, int const&>::_M_tail(std::_Tuple_impl<0u, int const&>&) [565]
                0.00    0.00    1582/6504        std::remove_reference<std::_Tuple_impl<1u>&>::type&& std::move<std::_Tuple_impl<1u>&>(std::_Tuple_impl<1u>&) [481]
                0.00    0.00    1582/3164        std::_Tuple_impl<0u, int const&>::_M_head(std::_Tuple_impl<0u, int const&>&) [521]
                0.00    0.00    1582/3164        int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [523]
                0.00    0.00    1582/3164        std::_Head_base<0u, int const&, false>::_Head_base(int const&) [520]
-----------------------------------------------
                0.00    0.00    1582/1582        std::tuple<int const&>::tuple(int const&) [574]
[567]    0.0    0.00    0.00    1582         std::_Tuple_impl<0u, int const&>::_Tuple_impl(int const&) [567]
                0.00    0.00    1582/6504        std::_Tuple_impl<1u>::_Tuple_impl() [480]
                0.00    0.00    1582/3164        std::_Head_base<0u, int const&, false>::_Head_base(int const&) [520]
-----------------------------------------------
                0.00    0.00    1582/1582        _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKiSt4listI13AnnotatedDataSaIS5_EEEEE9constructIS9_IRKSt21piecewise_construct_tSt5tupleIIRS3_EESF_IIEEEEEvPT_DpOT0_ [338]
[568]    0.0    0.00    0.00    1582         std::_Rb_tree_node<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > >::_Rb_tree_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [568]
                0.00    0.00    1582/39024       std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [463]
                0.00    0.00    1582/9492        std::tuple<int const&>&& std::forward<std::tuple<int const&> >(std::remove_reference<std::tuple<int const&> >::type&) [473]
                0.00    0.00    1582/1582        std::tuple<int const&>::tuple(std::tuple<int const&>&&) [573]
                0.00    0.00    1582/39024       std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [462]
                0.00    0.00    1582/1582        std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > >::pair<int const&>(std::piecewise_construct_t, std::tuple<int const&>, std::tuple<>) [571]
-----------------------------------------------
                0.00    0.00    1582/1582        std::map<int, std::list<AnnotatedData, std::allocator<AnnotatedData> >, std::less<int>, std::allocator<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > > >::operator[](int const&) [24]
[569]    0.0    0.00    0.00    1582         std::_Rb_tree_const_iterator<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > > const&) [569]
-----------------------------------------------
                0.00    0.00    1582/1582        std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > >::pair<int const&, 0u>(std::tuple<int const&>&, std::tuple<>&, std::_Index_tuple<0u>, std::_Index_tuple<>) [572]
